symbol,pct_chg,rise,std_deviation_1y,pct_chg_1y,std_deviation_6m,pct_chg_6m,std_deviation_5m,pct_chg_5m,std_deviation_4m,pct_chg_4m,std_deviation_3m,pct_chg_3m,std_deviation_2m,pct_chg_2m,std_deviation_1m,pct_chg_1m,std_deviation_1w,pct_chg_1w
000676,0.3221,1.0,2.313149172603139,-30.370500095188618,2.8058663266915445,-20.59949964284897,2.7604390969054755,-34.48949916660786,2.657310564004524,-43.119499042630196,2.5624318853123014,-39.559499591588974,1.8935968877604998,-9.295399859547615,2.022943564672697,5.7688998728990555,1.833594712972166,2.2040000557899475
000677,0.3115,1.0,3.7690979299411524,16.46489769220352,3.640431209089326,21.818097800016403,3.7151604929155657,23.14809775352478,3.6226606703395987,-1.0319029688835144,3.637202661934085,15.318097591400146,2.427896472293411,0.34210026264190674,1.8818703951999824,4.543699949979782,1.3797753622067452,2.2576000094413757
000678,-1.0914,0.0,2.6431309859775847,44.187700763344765,2.832096390195552,27.310999810695648,2.8721443747214215,30.760999530553818,2.831361668938941,34.710999831557274,2.9081339024013375,38.84100008010864,2.233342581742179,-0.39400041103363037,2.1664602727800397,7.465600058436394,2.8015734874032394,4.820900201797485
000679,-0.5089,0.0,2.886682004696955,4.655200645327568,2.7546479147031673,-29.691899746656418,2.7585527340690823,-31.811899304389954,2.795039229766979,-27.36189939081669,2.8485668549294076,-21.841899558901787,2.3286023950284744,-0.8168999552726746,2.0545297733285808,4.379300117492676,2.2083114417404146,4.564300119876862
000680,-1.0554,0.0,2.6877635924074443,18.71089878678322,2.573600070299034,-3.6872011721134186,2.62171946176231,0.1327989101409912,2.6711374604359217,4.232798904180527,2.736781950837258,7.932799220085144,2.0299003526340056,-6.197900652885437,1.7705038448562418,1.9591996371746063,1.90229878373546,4.423099935054779
000681,-1.5605,0.0,3.0666095103244393,-18.678399547934532,3.1865655512389384,1.9898008815944195,3.1194418821308116,1.9798008315265179,3.1077545712563874,5.569800723344088,3.0712591872168415,-8.8001992367208,2.06790289633579,19.485200226306915,2.2368707604240967,17.75120022892952,1.6503063175367072,-4.812900006771088
000682,0.6356,1.0,2.987645134946556,41.814699441194534,2.6546946334905726,17.22839929163456,2.7000844997273847,19.348399326205254,2.697279911627126,18.928399711847305,2.771817337287015,23.888399586081505,2.249113552819281,1.7438999861478806,2.3343117687323938,7.425500139594078,1.8971459784395537,3.551099866628647
000683,-0.4098,0.0,2.087092086059581,-6.300501078367233,2.004660408208852,-7.695001095533371,2.0455509763933573,-2.1150010526180267,2.076545465662037,-9.815000861883163,2.0770244370006576,-11.315000623464584,1.2876544676007342,-6.366200149059296,1.461438821385177,2.7355997264385223,1.098464315738552,2.1046998500823975
000685,0.6083,1.0,1.9478883855922644,18.761200040578842,1.763614170983951,-6.207900680601597,1.7920026039172041,-9.007900409400463,1.8132916565903707,-0.9079001322388649,1.855726099109424,1.0120997801423073,1.259847476677092,-4.952100306749344,1.4905117845216256,1.6017999947071075,1.28756562062532,3.772800028324127
000686,0.5767,1.0,2.995502111342916,46.33930146694183,2.6136748949838142,22.79190094023943,2.6769239426502156,24.891900956630707,2.7264729652785626,24.061900973320007,2.799360921681884,31.90190088748932,1.703142566017629,-7.548199638724327,1.8210689884654374,3.305000215768814,1.1524678303166305,5.884599983692169
