,symbol,pct_chg,rise,std_deviation_1y,pct_chg_1y,std_deviation_6m,pct_chg_6m,std_deviation_5m,pct_chg_5m,std_deviation_4m,pct_chg_4m,std_deviation_3m,pct_chg_3m,std_deviation_2m,pct_chg_2m,std_deviation_1m,pct_chg_1m,std_deviation_1w,pct_chg_1w
3154,603000,4.7391,1,4.089081479565673,130.96149868890643,3.610066875840771,95.91029948368669,3.6448198205319833,98.42029917612672,3.700942838895867,98.87029871717095,3.782765325785129,108.6402988769114,3.6437745151223973,28.192198809236288,4.237036384778332,41.0191992521286,6.542818695508842,15.384199857711792
3155,603001,0.7136,1,1.4735872386927678,-9.26229990273714,1.4498560225097203,-23.249399974942207,1.4678534021341334,-20.169400103390217,1.4897525781786778,-25.539400197565556,1.4543092271418714,-24.44940000027418,0.9539914080701352,-2.7117000445723534,0.9082416556469471,2.14730004966259,0.6087904317005851,2.387299954891205
3156,603002,3.4653,1,2.685442546604465,3.7163016498088837,2.6098870720419725,-12.750796854496002,2.6265217982755207,-8.450796961784363,2.634049241901291,-17.030797481536865,2.6725861044306085,-4.260797470808029,1.8714112104000464,4.808899983763695,1.3079437414139583,7.1072999238967896,0.5858139346248401,4.848899960517883
3157,603003,1.4161,1,2.375726177355857,18.7050983607769,2.5012829973103257,-6.621102958917618,2.4605008859197897,-7.331102684140205,2.460263434605188,-5.191102370619774,2.459787906827027,4.678897261619568,1.4506941614748805,13.2391996383667,1.8742070260241217,14.293799683451653,1.0475626406931413,5.310300022363663
3158,603005,7.4879,1,2.9399876006018086,21.001400239765644,2.9289596578815402,-15.545398388057947,2.9000798640112535,-18.525398794561625,2.863537894970256,-23.155399207025766,2.9303027074029546,-12.115399178117514,2.106656490977894,7.468999616801739,1.6496543226470868,20.246699631214142,0.7009656631217804,11.5968998670578
3159,603006,2.7515,1,3.379011829862023,27.621698804199696,3.2321707280146836,-10.75780325382948,3.209991340927066,5.232196964323521,3.2325831689663374,-0.3778025731444359,3.230301597972427,1.252197988331318,2.3628156819736827,-6.677000381052494,1.5699846587494184,5.833699934184551,1.2087402549399704,4.99520018696785
3160,603007,1.581,1,2.501765744001887,-19.44890122115612,2.587753980819978,-45.44610112160444,2.5488680049508434,-49.25610116869211,2.588248518932361,-42.416101045906544,2.547511289797803,-38.70610122382641,1.8511378343658778,-9.37059998512268,1.693217651723538,5.301800101995468,0.4115415246293838,5.588399946689606
3161,603008,0.26,1,3.0093334757042283,-14.94570116698742,2.9884828471000726,-19.812801253050566,3.023143528325747,-28.892801724374294,3.0749452465269638,-35.942801367491484,3.0964074573826728,-52.41280161589384,1.880348419926818,8.985899768769741,1.9759292531035741,8.064999759197235,0.8189317245839395,3.9192000329494476
3162,603009,2.9268,1,2.9270905657675836,-1.7024969309568405,3.186242400148241,-51.39009581506252,3.15597053652108,-39.28009544312954,3.068855757646007,-53.80009539425373,3.052798569151252,-40.51009580492973,1.8428982782199597,-5.851999387145042,1.7181939227903633,7.922300428152084,0.9695268573477893,3.8494000136852264
3163,603010,1.5177,1,2.374427834111751,23.760899379849434,2.7782231054724313,-22.535402104258537,2.6873385769434046,-34.4054024592042,2.6770350861872894,-32.72540221363306,2.6367108047895504,-27.855402030050755,1.3881862041606654,9.055699676275253,1.5575671932354886,12.18130000680685,0.779367969083006,2.3233999609947205
3164,603011,9.9662,1,2.9073741522983467,36.67129962146282,3.0697926711756622,-16.942700386047363,3.0424475773615134,-8.512700080871582,2.9654421040048886,-18.412700206041336,2.9808523157916524,10.717299744486809,2.5602021726712083,18.916099950671196,3.0545214930029534,29.213599890470505,4.491030500107787,23.430999994277954
3165,603012,2.4034,1,1.5701624355481492,54.26049932837486,1.660520333395123,56.67929896712303,1.6563408399758617,60.46929897367954,1.6615457232253634,60.689299032092094,1.6625186086638561,52.49929903447628,0.7844920468917624,6.977299854159355,0.7450938505585746,7.647399976849556,0.8152596202237219,3.881399989128113
3166,603013,0.9129,1,3.0620502584321727,-24.411701191216707,4.560176349814874,54.47439894080162,4.560176349814874,54.47439894080162,4.560176349814874,54.47439894080162,3.370526670374441,-89.59560132026672,1.6547141558012126,-6.7561002522706985,1.3319072224392308,4.495199769735336,0.9922441856305029,3.97879995405674
3167,603015,1.8072,1,2.558284773447515,14.210599347949028,2.5341963018051685,-1.7182006537914276,2.515792618654519,-3.1582004725933075,2.47836794695312,-14.808200091123581,2.4686662230704073,-16.18820048868656,1.7289409647970473,-7.917200550436974,1.4685820990279874,10.051899641752243,0.5991464374643491,5.132599920034409
3168,603016,2.6828,1,3.8694851733867517,-17.5567012950778,3.800622866682017,-14.326700918376446,3.8158522715605385,-11.006701618432999,3.8382859721678293,-20.366701804101467,3.8694851733867517,-17.5567012950778,2.139346953992208,2.760199874639511,2.5125603693826464,11.790899842977524,1.2945057286539658,2.0096999406814575
3169,603017,1.8261,1,3.545381700812119,33.83349948376417,3.144978544683671,4.4640989154577255,3.196452197934312,7.014099195599556,3.268286996651243,9.004099361598492,3.3704177321682227,16.44409967213869,2.049856096521466,-11.314000248908997,1.7763519254162479,2.087600104510784,1.0897156164983588,4.769999951124191
3170,603018,0.4894,1,1.9866549899398627,15.25809883326292,1.9923938599110953,2.693898841738701,2.01784262486435,8.983898639678955,2.0236487711788316,12.203898675739765,2.0733841818783385,24.163898564875126,1.53766432279064,-1.5009005963802338,1.7195988682647438,8.033699601888657,1.997965005608041,3.8530997037887573
3171,603019,3.5476,1,3.104988113726144,22.841299582272768,3.222241195855874,32.99159832298756,3.1845712884182977,23.061598673462868,3.131866809148506,22.681598734110594,3.1958452296600712,30.551598694175482,2.369869855581712,11.570300240069628,2.4525144523893143,20.361100267618895,1.9991329163684084,9.615300178527832
3172,603020,0.8706,1,2.5783255388445796,8.030401319265366,2.4779743827555736,-15.987597949802876,2.493340412174104,-17.257597781717777,2.5338165091690485,-13.457597896456718,2.5284393119611495,-23.21759806573391,1.7631384816823739,-3.5739994943141937,1.6682003971771535,9.007400393486023,2.035065426690829,6.697900116443634
3173,603021,-1.2804,0,2.413048236072175,24.263000085949898,2.6837655561520153,-6.862800739705563,2.6827131451274013,3.6071994826197624,2.7314286144526316,0.3771992698311806,2.7780238739130163,-8.382800742983818,1.655830722275253,26.38289999961853,1.474321142943197,23.439499616622925,1.9718132202878358,8.437199831008911
3174,603022,2.4096,1,2.5465983941513217,10.89679940789938,2.7053248849867275,-12.67360132932663,2.736942737955384,-11.673601061105728,2.7576935518679346,-8.063601016998291,2.7461691943037563,-11.023600712418556,1.7207185250711847,-3.7082997411489487,1.7036155591746045,0.4239000529050827,1.073690033392965,3.849399909377098
3175,603023,2.407,1,2.312841335556603,2.0339001268148422,2.3095720969088163,-17.739699259400368,2.3010939322530777,-16.979699298739433,2.3175544555082928,-15.199699640274048,2.3382078241371507,-5.959699422121048,1.5943868758209878,5.044099941849709,1.3651282478136533,11.320199981331825,1.3255173665065467,5.70089989900589
3176,603025,2.5584,1,2.087751169614565,-37.11880023032427,2.2681042924346624,-47.36429934762418,2.2499083424314854,-39.17429976724088,2.2563922536197514,-41.96429987810552,2.2302615244477275,-39.47430019453168,1.5701834418432423,-11.082899659872055,1.5028700738032297,9.45330011099577,1.1163910385519322,3.0894000977277756
